Tracked Entity Instance ID,Attribute,Value
EBpPJDKS1dY,ENRjVGxVL6l,b'Kyarimpa'
EBpPJDKS1dY,Gy1jHsTp9P6,b'45'
ni6QcTPPNOu,Ewi7FUfcHAD,b'849162107m'
ni6QcTPPNOu,GnL13HAVFOm,b'Female'
ni6QcTPPNOu,ZkNZOxS24k7,b'4719/61'
ni6QcTPPNOu,jWjSY7cktaQ,b'Saafir'
ni6QcTPPNOu,sB1IHYu2xQT,b'Nandudu'
ni6QcTPPNOu,ENRjVGxVL6l,b'Gumisiriza'
ni6QcTPPNOu,Gy1jHsTp9P6,b'55'
eoHMGciY5oH,Ewi7FUfcHAD,b'375670876k'
eoHMGciY5oH,GnL13HAVFOm,b'Male'
eoHMGciY5oH,ZkNZOxS24k7,b'8448/21'
eoHMGciY5oH,jWjSY7cktaQ,b'Dabir'
eoHMGciY5oH,sB1IHYu2xQT,b'Acayo'
eoHMGciY5oH,ENRjVGxVL6l,b'Nasasira'
eoHMGciY5oH,Gy1jHsTp9P6,b'25'
HlDc8hLxoBK,Ewi7FUfcHAD,b'742017747w'
HlDc8hLxoBK,GnL13HAVFOm,b'Male'
HlDc8hLxoBK,ZkNZOxS24k7,b'5318/53'
HlDc8hLxoBK,jWjSY7cktaQ,b'Tabitha'
HlDc8hLxoBK,sB1IHYu2xQT,b'Akidi'
HlDc8hLxoBK,ENRjVGxVL6l,b'Nakate'
HlDc8hLxoBK,Gy1jHsTp9P6,b'59'
QFTBLb21Wvn,Ewi7FUfcHAD,b'754554242m'
QFTBLb21Wvn,GnL13HAVFOm,b'Female'
QFTBLb21Wvn,ZkNZOxS24k7,b'5580/86'
QFTBLb21Wvn,jWjSY7cktaQ,b'Naavarasi'
QFTBLb21Wvn,sB1IHYu2xQT,b'Namono'
QFTBLb21Wvn,ENRjVGxVL6l,b'Nampijja'
QFTBLb21Wvn,Gy1jHsTp9P6,b'60'
NEt7okA3eqQ,Ewi7FUfcHAD,b'132356169b'
NEt7okA3eqQ,GnL13HAVFOm,b'Female'
NEt7okA3eqQ,ZkNZOxS24k7,b'6065/61'
NEt7okA3eqQ,jWjSY7cktaQ,b'Yadhav'
NEt7okA3eqQ,sB1IHYu2xQT,b'Atugonza'
NEt7okA3eqQ,ENRjVGxVL6l,b'Nanyonjo'
NEt7okA3eqQ,Gy1jHsTp9P6,b'46'
yY1Yg31JZ4A,Ewi7FUfcHAD,b'186523670u'
yY1Yg31JZ4A,GnL13HAVFOm,b'Female'
yY1Yg31JZ4A,ZkNZOxS24k7,b'6802/61'
yY1Yg31JZ4A,jWjSY7cktaQ,b'Dacy'
yY1Yg31JZ4A,sB1IHYu2xQT,b'Ocan'
yY1Yg31JZ4A,ENRjVGxVL6l,b'Mugoya'
yY1Yg31JZ4A,Gy1jHsTp9P6,b'61'
lua4R1ISF6T,Ewi7FUfcHAD,b'389500230y'
lua4R1ISF6T,GnL13HAVFOm,b'Female'
lua4R1ISF6T,ZkNZOxS24k7,b'6653/34'
lua4R1ISF6T,jWjSY7cktaQ,b'Naal'
lua4R1ISF6T,sB1IHYu2xQT,b'Ayo'
lua4R1ISF6T,ENRjVGxVL6l,b'Kebirungi'
lua4R1ISF6T,Gy1jHsTp9P6,b'56'
sphMkKGhV7g,Ewi7FUfcHAD,b'643639879w'
sphMkKGhV7g,GnL13HAVFOm,b'Female'
sphMkKGhV7g,ZkNZOxS24k7,b'7918/34'
sphMkKGhV7g,jWjSY7cktaQ,b'Saad'
sphMkKGhV7g,sB1IHYu2xQT,b'Ssemakula'
sphMkKGhV7g,ENRjVGxVL6l,b'Ongom'
sphMkKGhV7g,Gy1jHsTp9P6,b'55'
s7qN6bkGM7s,Ewi7FUfcHAD,b'457814104i'
s7qN6bkGM7s,GnL13HAVFOm,b'Female'
s7qN6bkGM7s,ZkNZOxS24k7,b'9166/97'
s7qN6bkGM7s,jWjSY7cktaQ,b'Naakesh'
s7qN6bkGM7s,sB1IHYu2xQT,b'Mudondo'
s7qN6bkGM7s,ENRjVGxVL6l,b'Night'
s7qN6bkGM7s,Gy1jHsTp9P6,b'25'
MkcSl5S3TJ1,Ewi7FUfcHAD,b'384878828x'
MkcSl5S3TJ1,GnL13HAVFOm,b'Female'
MkcSl5S3TJ1,ZkNZOxS24k7,b'8708/99'
MkcSl5S3TJ1,jWjSY7cktaQ,b'Zabi'
MkcSl5S3TJ1,sB1IHYu2xQT,b'Kusemererwa'
MkcSl5S3TJ1,ENRjVGxVL6l,b'Opolot'
MkcSl5S3TJ1,Gy1jHsTp9P6,b'28'
ncQ18RX2q9q,Ewi7FUfcHAD,b'703824872b'
ncQ18RX2q9q,GnL13HAVFOm,b'Male'
ncQ18RX2q9q,ZkNZOxS24k7,b'5386/27'
ncQ18RX2q9q,jWjSY7cktaQ,b'Saadhanaa'
ncQ18RX2q9q,sB1IHYu2xQT,b'Nandudu'
ncQ18RX2q9q,ENRjVGxVL6l,b'Amony'
ncQ18RX2q9q,Gy1jHsTp9P6,b'24'
LvSQ4rPSVHP,Ewi7FUfcHAD,b'452166779k'
LvSQ4rPSVHP,GnL13HAVFOm,b'Female'
LvSQ4rPSVHP,ZkNZOxS24k7,b'1920/45'
LvSQ4rPSVHP,jWjSY7cktaQ,b'Eadsele'
LvSQ4rPSVHP,sB1IHYu2xQT,b'Amony'
LvSQ4rPSVHP,ENRjVGxVL6l,b'Isingoma'
LvSQ4rPSVHP,Gy1jHsTp9P6,b'59'
i79laose9Ra,Ewi7FUfcHAD,b'918530207u'
i79laose9Ra,GnL13HAVFOm,b'Female'
i79laose9Ra,ZkNZOxS24k7,b'4385/54'
i79laose9Ra,jWjSY7cktaQ,b'Tabesh / Tabish'
i79laose9Ra,sB1IHYu2xQT,b'Akugizibwe'
i79laose9Ra,ENRjVGxVL6l,b'Nangobi'
i79laose9Ra,Gy1jHsTp9P6,b'44'
LyLzYsvAzPz,Ewi7FUfcHAD,b'584489854p'
LyLzYsvAzPz,GnL13HAVFOm,b'Female'
LyLzYsvAzPz,ZkNZOxS24k7,b'5875/92'
LyLzYsvAzPz,jWjSY7cktaQ,b'Yaa'
LyLzYsvAzPz,sB1IHYu2xQT,b'Namuli'
LyLzYsvAzPz,ENRjVGxVL6l,b'Athieno'
LyLzYsvAzPz,Gy1jHsTp9P6,b'48'
BMiiOasTemF,Ewi7FUfcHAD,b'530536576r'
BMiiOasTemF,GnL13HAVFOm,b'Female'
BMiiOasTemF,ZkNZOxS24k7,b'5829/16'
BMiiOasTemF,jWjSY7cktaQ,b'Ealaothek Kaunis'
BMiiOasTemF,sB1IHYu2xQT,b'Okot'
BMiiOasTemF,ENRjVGxVL6l,b'Nakyanzi'
BMiiOasTemF,Gy1jHsTp9P6,b'18'
oPVJiKeUCZI,Ewi7FUfcHAD,b'448629550q'
oPVJiKeUCZI,GnL13HAVFOm,b'Female'
oPVJiKeUCZI,ZkNZOxS24k7,b'2041/90'
oPVJiKeUCZI,jWjSY7cktaQ,"b""D'arcy"""
oPVJiKeUCZI,sB1IHYu2xQT,b'Apio'
oPVJiKeUCZI,ENRjVGxVL6l,b'Nakiwala'
oPVJiKeUCZI,Gy1jHsTp9P6,b'29'
npIH8petTia,Ewi7FUfcHAD,b'438882335g'
npIH8petTia,GnL13HAVFOm,b'Female'
npIH8petTia,ZkNZOxS24k7,b'8696/11'
npIH8petTia,jWjSY7cktaQ,b'Tabitha'
npIH8petTia,sB1IHYu2xQT,b'Akech'
npIH8petTia,ENRjVGxVL6l,b'Abalo'
npIH8petTia,Gy1jHsTp9P6,b'34'
Ccz6QvfzVQh,Ewi7FUfcHAD,b'731593882n'
Ccz6QvfzVQh,GnL13HAVFOm,b'Female'
Ccz6QvfzVQh,ZkNZOxS24k7,b'9324/49'
Ccz6QvfzVQh,jWjSY7cktaQ,b'Fabron'
Ccz6QvfzVQh,sB1IHYu2xQT,b'Nalwadda'
Ccz6QvfzVQh,ENRjVGxVL6l,b'Nakitende'
Ccz6QvfzVQh,Gy1jHsTp9P6,b'51'
cYXeBEKqq0q,Ewi7FUfcHAD,b'359647965q'
cYXeBEKqq0q,GnL13HAVFOm,b'Female'
cYXeBEKqq0q,ZkNZOxS24k7,b'2946/34'
cYXeBEKqq0q,jWjSY7cktaQ,b'Baal-meon'
cYXeBEKqq0q,sB1IHYu2xQT,b'Alupo'
cYXeBEKqq0q,ENRjVGxVL6l,b'Ahimbisibwe'
cYXeBEKqq0q,Gy1jHsTp9P6,b'42'
aEJifrUCNnM,Ewi7FUfcHAD,b'533035068f'
aEJifrUCNnM,GnL13HAVFOm,b'Female'
aEJifrUCNnM,ZkNZOxS24k7,b'1686/65'
aEJifrUCNnM,jWjSY7cktaQ,b'Dace'
aEJifrUCNnM,sB1IHYu2xQT,b'Ogwang'
aEJifrUCNnM,ENRjVGxVL6l,b'Nalumansi'
aEJifrUCNnM,Gy1jHsTp9P6,b'46'
uCdWB1B8PF8,Ewi7FUfcHAD,b'259090598l'
uCdWB1B8PF8,GnL13HAVFOm,b'Male'
uCdWB1B8PF8,ZkNZOxS24k7,b'5153/34'
uCdWB1B8PF8,jWjSY7cktaQ,b'Tabasum'
uCdWB1B8PF8,sB1IHYu2xQT,b'Yiga'
uCdWB1B8PF8,ENRjVGxVL6l,b'Ninsiima'
uCdWB1B8PF8,Gy1jHsTp9P6,b'30'
kRbgwCWyvDb,Ewi7FUfcHAD,b'262198341t'
kRbgwCWyvDb,GnL13HAVFOm,b'Female'
kRbgwCWyvDb,ZkNZOxS24k7,b'1111/55'
kRbgwCWyvDb,jWjSY7cktaQ,b'Zaafir'
kRbgwCWyvDb,sB1IHYu2xQT,b'Angom'
kRbgwCWyvDb,ENRjVGxVL6l,b'Nambozo'
kRbgwCWyvDb,Gy1jHsTp9P6,b'19'
wpgC8fJaOUj,Ewi7FUfcHAD,b'555248187o'
wpgC8fJaOUj,GnL13HAVFOm,b'Male'
wpgC8fJaOUj,ZkNZOxS24k7,b'5949/88'
wpgC8fJaOUj,jWjSY7cktaQ,b'Yadawa'
wpgC8fJaOUj,sB1IHYu2xQT,b'Agaba'
wpgC8fJaOUj,ENRjVGxVL6l,b'Kyeyune'
wpgC8fJaOUj,Gy1jHsTp9P6,b'26'
Z20PCPx6jOL,Ewi7FUfcHAD,b'190522140g'
Z20PCPx6jOL,GnL13HAVFOm,b'Female'
Z20PCPx6jOL,ZkNZOxS24k7,b'1070/73'
Z20PCPx6jOL,jWjSY7cktaQ,b'Cade'
Z20PCPx6jOL,sB1IHYu2xQT,b'Ocan'
Z20PCPx6jOL,ENRjVGxVL6l,b'Naigaga'
Z20PCPx6jOL,Gy1jHsTp9P6,b'30'
QUTso9N8zLH,Ewi7FUfcHAD,b'586748066m'
QUTso9N8zLH,GnL13HAVFOm,b'Female'
QUTso9N8zLH,ZkNZOxS24k7,b'9786/80'
QUTso9N8zLH,jWjSY7cktaQ,b'Saahir'
QUTso9N8zLH,sB1IHYu2xQT,b'Namugenyi'
QUTso9N8zLH,ENRjVGxVL6l,b'Namugenyi'
QUTso9N8zLH,Gy1jHsTp9P6,b'44'
KodNfjNuSqc,Ewi7FUfcHAD,b'583402959x'
KodNfjNuSqc,GnL13HAVFOm,b'Male'
KodNfjNuSqc,ZkNZOxS24k7,b'2333/13'
KodNfjNuSqc,jWjSY7cktaQ,b'C\xe2\x80\x9cng'
KodNfjNuSqc,sB1IHYu2xQT,b'Mwesige'
KodNfjNuSqc,ENRjVGxVL6l,b'Kakooza'
KodNfjNuSqc,Gy1jHsTp9P6,b'57'
uSwiFMmrhJm,Ewi7FUfcHAD,b'434951556o'
uSwiFMmrhJm,GnL13HAVFOm,b'Male'
uSwiFMmrhJm,ZkNZOxS24k7,b'4933/10'
uSwiFMmrhJm,jWjSY7cktaQ,b'Zabdi'
uSwiFMmrhJm,sB1IHYu2xQT,b'Tumwine'
uSwiFMmrhJm,ENRjVGxVL6l,b'Matovu'
uSwiFMmrhJm,Gy1jHsTp9P6,b'40'
GfnTdjYgssU,Ewi7FUfcHAD,b'828900537m'
GfnTdjYgssU,GnL13HAVFOm,b'Female'
GfnTdjYgssU,ZkNZOxS24k7,b'8347/77'
GfnTdjYgssU,jWjSY7cktaQ,b'Baalaaji'
GfnTdjYgssU,sB1IHYu2xQT,b'Alum'
GfnTdjYgssU,ENRjVGxVL6l,b'Sunday'
GfnTdjYgssU,Gy1jHsTp9P6,b'29'
fz4t5y2iTLB,Ewi7FUfcHAD,b'334222304h'
fz4t5y2iTLB,GnL13HAVFOm,b'Female'
fz4t5y2iTLB,ZkNZOxS24k7,b'7890/29'
fz4t5y2iTLB,jWjSY7cktaQ,b'Eadweald'
fz4t5y2iTLB,sB1IHYu2xQT,b'Mubiru'
fz4t5y2iTLB,ENRjVGxVL6l,b'Ayo'
fz4t5y2iTLB,Gy1jHsTp9P6,b'58'
lgMOKG19YVa,Ewi7FUfcHAD,b'413846411z'
lgMOKG19YVa,GnL13HAVFOm,b'Female'
lgMOKG19YVa,ZkNZOxS24k7,b'2144/48'
lgMOKG19YVa,jWjSY7cktaQ,b'Dabbah'
lgMOKG19YVa,sB1IHYu2xQT,b'Amongin'
lgMOKG19YVa,ENRjVGxVL6l,b'Acayo'
lgMOKG19YVa,Gy1jHsTp9P6,b'22'
v4WqTO0wR4N,Ewi7FUfcHAD,b'652844964i'
v4WqTO0wR4N,GnL13HAVFOm,b'Female'
v4WqTO0wR4N,ZkNZOxS24k7,b'7409/67'
v4WqTO0wR4N,jWjSY7cktaQ,b'Eadignes'
v4WqTO0wR4N,sB1IHYu2xQT,b'Namono'
v4WqTO0wR4N,ENRjVGxVL6l,b'Akugizibwe'
v4WqTO0wR4N,Gy1jHsTp9P6,b'45'
KVhGDCTT5d7,Ewi7FUfcHAD,b'982980755k'
KVhGDCTT5d7,GnL13HAVFOm,b'Female'
KVhGDCTT5d7,ZkNZOxS24k7,b'5805/26'
KVhGDCTT5d7,jWjSY7cktaQ,b'Fabian'
KVhGDCTT5d7,sB1IHYu2xQT,b'Akurut'
KVhGDCTT5d7,ENRjVGxVL6l,b'Mukisa'
KVhGDCTT5d7,Gy1jHsTp9P6,b'58'
SvGOrEApfvN,Ewi7FUfcHAD,b'816281053p'
SvGOrEApfvN,GnL13HAVFOm,b'Female'
SvGOrEApfvN,ZkNZOxS24k7,b'9796/49'
SvGOrEApfvN,jWjSY7cktaQ,b'Zacarias'
SvGOrEApfvN,sB1IHYu2xQT,b'Namara'
SvGOrEApfvN,ENRjVGxVL6l,b'Kyarisiima'
SvGOrEApfvN,Gy1jHsTp9P6,b'54'
lhgOVi3GHqs,Ewi7FUfcHAD,b'503501984l'
lhgOVi3GHqs,GnL13HAVFOm,b'Male'
lhgOVi3GHqs,ZkNZOxS24k7,b'7147/43'
lhgOVi3GHqs,jWjSY7cktaQ,b'Naavarasi'
lhgOVi3GHqs,sB1IHYu2xQT,b'Atim'
lhgOVi3GHqs,ENRjVGxVL6l,b'Aciro'
lhgOVi3GHqs,Gy1jHsTp9P6,b'49'
pqJIeujAw5G,Ewi7FUfcHAD,b'932402764h'
pqJIeujAw5G,GnL13HAVFOm,b'Male'
pqJIeujAw5G,ZkNZOxS24k7,b'8134/20'
pqJIeujAw5G,jWjSY7cktaQ,b'Taapasee'
pqJIeujAw5G,sB1IHYu2xQT,b'Nuwagaba'
pqJIeujAw5G,ENRjVGxVL6l,b'Lwanga'
pqJIeujAw5G,Gy1jHsTp9P6,b'58'
JZVMtZ1gOqh,Ewi7FUfcHAD,b'724201455h'
JZVMtZ1gOqh,GnL13HAVFOm,b'Male'
JZVMtZ1gOqh,ZkNZOxS24k7,b'9766/12'
JZVMtZ1gOqh,jWjSY7cktaQ,b'Zacharia'
JZVMtZ1gOqh,sB1IHYu2xQT,b'Namanda'
JZVMtZ1gOqh,ENRjVGxVL6l,b'Akongo'
JZVMtZ1gOqh,Gy1jHsTp9P6,b'19'
CM90Lo0c48Y,Ewi7FUfcHAD,b'510074237s'
CM90Lo0c48Y,GnL13HAVFOm,b'Female'
CM90Lo0c48Y,ZkNZOxS24k7,b'1937/99'
CM90Lo0c48Y,jWjSY7cktaQ,"b""D'Arcy"""
CM90Lo0c48Y,sB1IHYu2xQT,b'Acen'
CM90Lo0c48Y,ENRjVGxVL6l,b'Atuhaire'
CM90Lo0c48Y,Gy1jHsTp9P6,b'38'
atMFqNKnfLI,Ewi7FUfcHAD,b'475722516q'
atMFqNKnfLI,GnL13HAVFOm,b'Female'
atMFqNKnfLI,ZkNZOxS24k7,b'3076/59'
atMFqNKnfLI,jWjSY7cktaQ,b'Daanish'
atMFqNKnfLI,sB1IHYu2xQT,b'Tumukunde'
atMFqNKnfLI,ENRjVGxVL6l,b'Kyarimpa'
atMFqNKnfLI,Gy1jHsTp9P6,b'51'
VEOoOQPalVF,Ewi7FUfcHAD,b'946681717g'
VEOoOQPalVF,GnL13HAVFOm,b'Female'
VEOoOQPalVF,ZkNZOxS24k7,b'8192/53'
VEOoOQPalVF,jWjSY7cktaQ,b'Daanya'
VEOoOQPalVF,sB1IHYu2xQT,b'Nyangoma'
VEOoOQPalVF,ENRjVGxVL6l,b'Okurut'
VEOoOQPalVF,Gy1jHsTp9P6,b'36'
OTogFfQVV5O,Ewi7FUfcHAD,b'900429184x'
OTogFfQVV5O,GnL13HAVFOm,b'Male'
OTogFfQVV5O,ZkNZOxS24k7,b'2280/58'
OTogFfQVV5O,jWjSY7cktaQ,b'Saachi'
OTogFfQVV5O,sB1IHYu2xQT,b'Natukunda'
OTogFfQVV5O,ENRjVGxVL6l,b'Lakot'
OTogFfQVV5O,Gy1jHsTp9P6,b'45'
dMzIBWMBY7W,Ewi7FUfcHAD,b'230436279v'
dMzIBWMBY7W,GnL13HAVFOm,b'Female'
dMzIBWMBY7W,ZkNZOxS24k7,b'2789/81'
dMzIBWMBY7W,jWjSY7cktaQ,b'Cacey'
dMzIBWMBY7W,sB1IHYu2xQT,b'Nakate'
dMzIBWMBY7W,ENRjVGxVL6l,b'Namusoke'
dMzIBWMBY7W,Gy1jHsTp9P6,b'31'
zB1t07fWEsm,Ewi7FUfcHAD,b'842232782r'
zB1t07fWEsm,GnL13HAVFOm,b'Female'
zB1t07fWEsm,ZkNZOxS24k7,b'8958/40'
zB1t07fWEsm,jWjSY7cktaQ,b'Fabian'
zB1t07fWEsm,sB1IHYu2xQT,b'Akello'
zB1t07fWEsm,ENRjVGxVL6l,b'Namukasa'
zB1t07fWEsm,Gy1jHsTp9P6,b'39'
OrgkesUmrNS,Ewi7FUfcHAD,b'833761684v'
OrgkesUmrNS,GnL13HAVFOm,b'Female'
OrgkesUmrNS,ZkNZOxS24k7,b'2791/50'
OrgkesUmrNS,jWjSY7cktaQ,b'Saadaat'
OrgkesUmrNS,sB1IHYu2xQT,b'Baluku'
OrgkesUmrNS,ENRjVGxVL6l,b'Kasande'
OrgkesUmrNS,Gy1jHsTp9P6,b'56'
gbpB2OzS9o0,Ewi7FUfcHAD,b'257137742e'
gbpB2OzS9o0,GnL13HAVFOm,b'Female'
gbpB2OzS9o0,ZkNZOxS24k7,b'9103/30'
gbpB2OzS9o0,jWjSY7cktaQ,b'Fabrizius'
gbpB2OzS9o0,sB1IHYu2xQT,b'Mugisa'
gbpB2OzS9o0,ENRjVGxVL6l,b'Twebaze'
gbpB2OzS9o0,Gy1jHsTp9P6,b'45'
LfXplltjDAi,Ewi7FUfcHAD,b'141634962j'
LfXplltjDAi,GnL13HAVFOm,b'Male'
LfXplltjDAi,ZkNZOxS24k7,b'3472/84'
LfXplltjDAi,jWjSY7cktaQ,b'Yaatri'
LfXplltjDAi,sB1IHYu2xQT,b'Akongo'
LfXplltjDAi,ENRjVGxVL6l,b'Namuddu'
LfXplltjDAi,Gy1jHsTp9P6,b'22'
IqpWgFLZbvq,Ewi7FUfcHAD,b'675623210w'
IqpWgFLZbvq,GnL13HAVFOm,b'Female'
IqpWgFLZbvq,ZkNZOxS24k7,b'6986/96'
IqpWgFLZbvq,jWjSY7cktaQ,b'Kenyangi'
IqpWgFLZbvq,sB1IHYu2xQT,b'Nampijja'
IqpWgFLZbvq,ENRjVGxVL6l,b'Atugonza'
IqpWgFLZbvq,Gy1jHsTp9P6,b'63'
ZLd3Sffsoo8,Ewi7FUfcHAD,b'200040548f'
ZLd3Sffsoo8,GnL13HAVFOm,b'Male'
ZLd3Sffsoo8,ZkNZOxS24k7,b'5963/20'
ZLd3Sffsoo8,jWjSY7cktaQ,b'Bale'
ZLd3Sffsoo8,sB1IHYu2xQT,b'Tumushabe'
ZLd3Sffsoo8,ENRjVGxVL6l,b'Niwagaba'
ZLd3Sffsoo8,Gy1jHsTp9P6,b'45'
ivqrahWOHHD,Ewi7FUfcHAD,b'866508747j'
ivqrahWOHHD,GnL13HAVFOm,b'Female'
ivqrahWOHHD,ZkNZOxS24k7,b'5551/80'
ivqrahWOHHD,jWjSY7cktaQ,b'Yaamoli'
ivqrahWOHHD,sB1IHYu2xQT,b'Kyarikunda'
ivqrahWOHHD,ENRjVGxVL6l,b'Ogwal'
ivqrahWOHHD,Gy1jHsTp9P6,b'53'
DdacOvv0RqD,Ewi7FUfcHAD,b'552511953m'
DdacOvv0RqD,GnL13HAVFOm,b'Female'
DdacOvv0RqD,ZkNZOxS24k7,b'1242/16'
DdacOvv0RqD,jWjSY7cktaQ,b'Tabia'
DdacOvv0RqD,sB1IHYu2xQT,b'Nakimuli'
DdacOvv0RqD,ENRjVGxVL6l,b'Kisembo'
DdacOvv0RqD,Gy1jHsTp9P6,b'44'
XM7dOJglRow,Ewi7FUfcHAD,b'132894111u'
XM7dOJglRow,GnL13HAVFOm,b'Female'
XM7dOJglRow,ZkNZOxS24k7,b'7286/34'
XM7dOJglRow,jWjSY7cktaQ,b'Saam'
XM7dOJglRow,sB1IHYu2xQT,b'Okiror'
XM7dOJglRow,ENRjVGxVL6l,b'Tusingwire'
XM7dOJglRow,Gy1jHsTp9P6,b'29'
JZ8FmU8CIWI,Ewi7FUfcHAD,b'418373945i'
JZ8FmU8CIWI,GnL13HAVFOm,b'Male'
JZ8FmU8CIWI,ZkNZOxS24k7,b'9806/51'
JZ8FmU8CIWI,jWjSY7cktaQ,"b""D'or"""
JZ8FmU8CIWI,sB1IHYu2xQT,b'Nabirye'
JZ8FmU8CIWI,ENRjVGxVL6l,b'Nakafeero'
JZ8FmU8CIWI,Gy1jHsTp9P6,b'57'
IM3DVGASLxu,Ewi7FUfcHAD,b'231579165x'
IM3DVGASLxu,GnL13HAVFOm,b'Female'
IM3DVGASLxu,ZkNZOxS24k7,b'3233/76'
IM3DVGASLxu,jWjSY7cktaQ,b'Saachi'
IM3DVGASLxu,sB1IHYu2xQT,b'Kobusingye'
IM3DVGASLxu,ENRjVGxVL6l,b'Mwesigye'
IM3DVGASLxu,Gy1jHsTp9P6,b'43'
puRfn5wops0,Ewi7FUfcHAD,b'634966711f'
puRfn5wops0,GnL13HAVFOm,b'Female'
puRfn5wops0,ZkNZOxS24k7,b'9073/48'
puRfn5wops0,jWjSY7cktaQ,b'Yadira'
puRfn5wops0,sB1IHYu2xQT,b'Awor'
puRfn5wops0,ENRjVGxVL6l,b'Kembabazi'
puRfn5wops0,Gy1jHsTp9P6,b'25'
mIzLTndCKCw,Ewi7FUfcHAD,b'365763948q'
mIzLTndCKCw,GnL13HAVFOm,b'Male'
mIzLTndCKCw,ZkNZOxS24k7,b'1489/17'
mIzLTndCKCw,jWjSY7cktaQ,b'Zacarias'
mIzLTndCKCw,sB1IHYu2xQT,b'Were'
mIzLTndCKCw,ENRjVGxVL6l,b'Mugume'
mIzLTndCKCw,Gy1jHsTp9P6,b'34'
bsP1scrpIDk,Ewi7FUfcHAD,b'345027883n'
bsP1scrpIDk,GnL13HAVFOm,b'Male'
bsP1scrpIDk,ZkNZOxS24k7,b'7428/76'
bsP1scrpIDk,jWjSY7cktaQ,b'Fabrice'
bsP1scrpIDk,sB1IHYu2xQT,b'Agaba'
bsP1scrpIDk,ENRjVGxVL6l,b'Naigaga'
bsP1scrpIDk,Gy1jHsTp9P6,b'40'
pfhSIMZfAj2,Ewi7FUfcHAD,b'855126341r'
pfhSIMZfAj2,GnL13HAVFOm,b'Female'
pfhSIMZfAj2,ZkNZOxS24k7,b'6818/23'
pfhSIMZfAj2,jWjSY7cktaQ,b'Saalima'
pfhSIMZfAj2,sB1IHYu2xQT,b'Kemirembe'
pfhSIMZfAj2,ENRjVGxVL6l,b'Masereka'
pfhSIMZfAj2,Gy1jHsTp9P6,b'35'
fp4GAjYbr9Z,Ewi7FUfcHAD,b'939604794c'
fp4GAjYbr9Z,GnL13HAVFOm,b'Male'
fp4GAjYbr9Z,ZkNZOxS24k7,b'4575/37'
fp4GAjYbr9Z,jWjSY7cktaQ,b'Zacchaeus'
fp4GAjYbr9Z,sB1IHYu2xQT,b'Mugoya'
fp4GAjYbr9Z,ENRjVGxVL6l,b'Nanyanzi'
fp4GAjYbr9Z,Gy1jHsTp9P6,b'28'
I4nUl0gcxMs,Ewi7FUfcHAD,b'573477347k'
I4nUl0gcxMs,GnL13HAVFOm,b'Female'
I4nUl0gcxMs,ZkNZOxS24k7,b'3614/81'
I4nUl0gcxMs,jWjSY7cktaQ,b'Dace'
I4nUl0gcxMs,sB1IHYu2xQT,b'Tushemerirwe'
I4nUl0gcxMs,ENRjVGxVL6l,b'Apiyo'
I4nUl0gcxMs,Gy1jHsTp9P6,b'36'
mr9sm1L3BDM,Ewi7FUfcHAD,b'323540039m'
mr9sm1L3BDM,GnL13HAVFOm,b'Male'
mr9sm1L3BDM,ZkNZOxS24k7,b'3842/36'
mr9sm1L3BDM,jWjSY7cktaQ,b'Baalaraju'
mr9sm1L3BDM,sB1IHYu2xQT,b'Lubega'
mr9sm1L3BDM,ENRjVGxVL6l,b'Namusoke'
mr9sm1L3BDM,Gy1jHsTp9P6,b'19'
b5mbCHm8rrx,Ewi7FUfcHAD,b'700298008r'
b5mbCHm8rrx,GnL13HAVFOm,b'Male'
b5mbCHm8rrx,ZkNZOxS24k7,b'8659/60'
b5mbCHm8rrx,jWjSY7cktaQ,b'Naailah'
b5mbCHm8rrx,sB1IHYu2xQT,b'Mugoya'
b5mbCHm8rrx,ENRjVGxVL6l,b'Twesigye'
b5mbCHm8rrx,Gy1jHsTp9P6,b'20'
MWLcGYNy9N9,Ewi7FUfcHAD,b'670399836m'
MWLcGYNy9N9,GnL13HAVFOm,b'Female'
MWLcGYNy9N9,ZkNZOxS24k7,b'3435/19'
MWLcGYNy9N9,jWjSY7cktaQ,b'Eadig'
MWLcGYNy9N9,sB1IHYu2xQT,b'Nyakato'
MWLcGYNy9N9,ENRjVGxVL6l,b'Nalubega'
MWLcGYNy9N9,Gy1jHsTp9P6,b'60'
YoVUG11Q0P9,Ewi7FUfcHAD,b'931140121u'
YoVUG11Q0P9,GnL13HAVFOm,b'Female'
YoVUG11Q0P9,ZkNZOxS24k7,b'7426/47'
YoVUG11Q0P9,jWjSY7cktaQ,b'Zaara'
YoVUG11Q0P9,sB1IHYu2xQT,b'Baluku'
YoVUG11Q0P9,ENRjVGxVL6l,b'Nampijja'
YoVUG11Q0P9,Gy1jHsTp9P6,b'52'
P1JZALTOxJj,Ewi7FUfcHAD,b'291410832r'
P1JZALTOxJj,GnL13HAVFOm,b'Female'
P1JZALTOxJj,ZkNZOxS24k7,b'8511/28'
P1JZALTOxJj,jWjSY7cktaQ,b'Cacia'
P1JZALTOxJj,sB1IHYu2xQT,b'Mwesige'
P1JZALTOxJj,ENRjVGxVL6l,b'Namata'
P1JZALTOxJj,Gy1jHsTp9P6,b'43'
Kf6YITatGkE,Ewi7FUfcHAD,b'700253285d'
Kf6YITatGkE,GnL13HAVFOm,b'Female'
